夜色频道,#genre#
NBC Sports NOW,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=PuShqe&tk=SLK5QjnsRiya
NBC Sports Philadelphia,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=ZfrysI&tk=SLK5QjnsRiya
NESN 4K,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=dXTCMN&tk=SLK5QjnsRiya
NESN Nation,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=4tigoN&tk=SLK5QjnsRiya
NFL Network,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=lD9VzW&tk=SLK5QjnsRiya
NFL RedZone,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=3Idjin&tk=SLK5QjnsRiya
NHL Network,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=ZkV8Ue&tk=SLK5QjnsRiya
PFL,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=Eg51ZF&tk=SLK5QjnsRiya
Premier Sports 1 UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=k0SZOD&tk=SLK5QjnsRiya
Premier Sports 2 UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=cLDXMN&tk=SLK5QjnsRiya
Red Bull TV,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=0LPy3s&tk=SLK5QjnsRiya
SEC Network,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=L96HfA&tk=SLK5QjnsRiya
SKY Sport 1 NZ,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=DDwRoQ&tk=SLK5QjnsRiya
SKY Sport 2 NZ,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=XCx7hf&tk=SLK5QjnsRiya
SKY Sport 3 NZ,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=NPfP86&tk=SLK5QjnsRiya
SKY Sport 4 NZ,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=4csQOQ&tk=SLK5QjnsRiya
SKY Sport 5 NZ,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=AAU39P&tk=SLK5QjnsRiya
SKY Sport 6 NZ,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=dahSW1&tk=SLK5QjnsRiya
SKY Sport 7 NZ,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=0u5cQo&tk=SLK5QjnsRiya
SKY Sport 8 Premier League NZ,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=R0Eu68&tk=SLK5QjnsRiya
SKY Sport 9 NZ,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=QmmnA5&tk=SLK5QjnsRiya
Sky Sports Action UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=p27IE9&tk=SLK5QjnsRiya
Sky Sports Cricket UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=xaLcZk&tk=SLK5QjnsRiya
Sky Sports F1 4K UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=s8amXq&tk=SLK5QjnsRiya
Sky Sports F1 UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=tAPW1G&tk=SLK5QjnsRiya
Sky Sports Football UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=6wmZC7&tk=SLK5QjnsRiya
Sky Sports Golf UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=86qW5J&tk=SLK5QjnsRiya
Sky Sports Main Event UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=mftkfu&tk=SLK5QjnsRiya
Sky Sports Mix UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=KSjadu&tk=SLK5QjnsRiya
Sky Sports News UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=TjuLs2&tk=SLK5QjnsRiya
Sky Sports Premier League UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=ALSSUx&tk=SLK5QjnsRiya
Sky Sports Racing UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=0MkI5U&tk=SLK5QjnsRiya
Sky Sports Tennis UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=aOcmVg&tk=SLK5QjnsRiya
Sky Sports+ UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=cAYuad&tk=SLK5QjnsRiya
Space City Home Network,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=UnkTmX&tk=SLK5QjnsRiya
Spectrum SportsNet LA Dodgers,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=s0epO7&tk=SLK5QjnsRiya
Spectrum SportsNet Lakers,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=QX4wyk&tk=SLK5QjnsRiya
Sportsnet 360 CA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=Ynmluh&tk=SLK5QjnsRiya
Sportsnet East CA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=rJ7Frj&tk=SLK5QjnsRiya
Sportsnet New York,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=g1MBtd&tk=SLK5QjnsRiya
Sportsnet ONE CA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=SqGdfg&tk=SLK5QjnsRiya
Sportsnet Pittsburgh,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=1R6rAj&tk=SLK5QjnsRiya
Sportsnet World CA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=u8nyoN&tk=SLK5QjnsRiya
Strongman Champions League,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=qG7wMi&tk=SLK5QjnsRiya
T2 Tennis Channel,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=D0vbpa&tk=SLK5QjnsRiya
TNT Sports 1 UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=NcNvs3&tk=SLK5QjnsRiya
TNT Sports 2 UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=XLoKmZ&tk=SLK5QjnsRiya
TNT Sports 3 UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=lrhwXc&tk=SLK5QjnsRiya
TNT Sports 4 UK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=BwuTxy&tk=SLK5QjnsRiya
TSN1 CA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=SQLBxd&tk=SLK5QjnsRiya
TSN2 CA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=q5PkmP&tk=SLK5QjnsRiya
TSN3 CA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=78L3g3&tk=SLK5QjnsRiya
TSN4 CA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=97kTQ8&tk=SLK5QjnsRiya
TSN5 CA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=WhKhpM&tk=SLK5QjnsRiya
Tennis Channel,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=MYqRRQ&tk=SLK5QjnsRiya
The Cowboy Channel,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=T9w3RJ&tk=SLK5QjnsRiya
UFC,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=83TbZy&tk=SLK5QjnsRiya
WWE Network,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=Rc0T2R&tk=SLK5QjnsRiya
WWE Superstar Central,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=6toz0W&tk=SLK5QjnsRiya
Willow Cricket,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=VEBTVr&tk=SLK5QjnsRiya
Willow Sports,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=P8C0wG&tk=SLK5QjnsRiya
Women's Sports Network,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=p81vRk&tk=SLK5QjnsRiya
World Fishing Network,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=g4nb3u&tk=SLK5QjnsRiya
YES Network,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=2mWxvz&tk=SLK5QjnsRiya
Ziggo Sport 2 NL,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=5BqQwJ&tk=SLK5QjnsRiya
Ziggo Sport 3 NL,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=8bo6zm&tk=SLK5QjnsRiya
Ziggo Sport 4 NL,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=kRqNy7&tk=SLK5QjnsRiya
Ziggo Sport NL,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=nKWubl&tk=SLK5QjnsRiya
beIN SPORTS,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=EoBL4G&tk=SLK5QjnsRiya
beIN SPORTS XTRA,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=LsSiNw&tk=SLK5QjnsRiya


💎港🇭🇰台💎O,#genre#
凤凰中文,https://cdn6.163189.xyz/163189/fhzw
凤凰资讯,https://cdn6.163189.xyz/163189/fhzx
凤凰香港,https://cdn6.163189.xyz/163189/fhhk

凤凰中文,http://115.44.140.170:18180/TV00000000000000000008@HHZT
凤凰资讯,http://115.44.140.170:18180/TV00000000000000000009@HHZT
凤凰香港,http://115.44.140.170:18180/TV00000000000000000024@HHZT

凤凰中文,http://zmgd.zyrnet.com:8888/hls/110/index.m3u8$郑州酒店
凤凰资讯,http://zmgd.zyrnet.com:8888/hls/109/index.m3u8$郑州酒店
凤凰中文,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信酒店
翡翠台4K,https://o11.163189.xyz/stream/tvb/fct4k/
翡翠台,https://cdn6.163189.xyz/163189/fct
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,http://o11.163189.xyz/stream/tvb/fct/
明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt
娱乐新闻,https://cdn6.163189.xyz/163189/ylxw
翡翠台 http://t.061899.xyz/tl/js/js.php?id=tvbfct
无线新闻,https://cdn6.163189.xyz/163189/wxxw
TVB1,https://6.cdn.loc.cc/163189.php?id=tvb1

华丽翡翠,https://o11.163189.xyz/stream/live/hlt/#https://smt.1678520.xyz/smt3.2.3.php?id=Tvbjade$马来
华丽翡翠(新加坡),http://o11.163189.xyz/stream/live/jade/
无线新闻,https://smt.1678520.xyz/smt3.2.3.php?id=inews_twn
Now新闻,http://cdn.163189.xyz/163189/now

HOY 76 
HOY 77 
HOY 78 
HOY 77,http://cdn.163189.xyz/163189/hoy
VIUTV,https://cdn.163189.xyz/163189/viu 
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
TVB千禧经典,https://o11.163189.xyz/stream/live/tvbc/#https://smt.1678520.xyz/smt3.2.5.php?id=Tvbclassic
TVB武侠,https://cdn6.163189.xyz/163189/yzwx
爱奇艺,https://o11.163189.xyz/stream/live/iqiyi/
Astro AEC,https://o11.163189.xyz/stream/live/aec/
Astro AOD,https://o11.163189.xyz/stream/live/aod/
Astro QJ,https://o11.163189.xyz/stream/live/qj/ 
Astro QJ,https://smt.1678520.xyz/smt3.2.3.php?id=Quanjia
Astro欢喜台,https://smt.1678520.xyz/smt3.2.3.php?id=Huahee
八度空间,https://smt.1678520.xyz/smt3.2.1.php?id=TV8
VIUTV,https://smt.1678520.xyz/smt3.2.3.php?id=viu1_twn
RTHK 31,http://cdn.163189.xyz/163189/rthk31
RTHK 32,http://cdn.163189.xyz/163189/rthk32
RTHK 33 
Channel [V],http://rihou.cc:555/tv/Channel+V
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612420/live.m3u8$官网
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8$官网
欧洲华文,http://oh.eztv.vip/live/eztv1.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8$官网
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳门Macau,https://cdn6.163189.xyz/163189/as
澳视澳门,https://cdn6.163189.xyz/163189/asam

翡翠台,https://hls.iill.top/api/TVB-Jade/index.m3u8
无线新闻,https://hls.iill.top/api/TVB-News/index.m3u8

 



凤凰香港,http://r.jdshipin.com/yDoTN
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://r.jdshipin.com/0Rp07
澳视卫星,http://r.jdshipin.com/QFhCq
澳视澳门,http://r.jdshipin.com/n2YZI
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/GeWKr
明珠台,http://r.jdshipin.com/ZQ4kN
无线新闻,http://r.jdshipin.com/CkuBd

TVB星河,http://r.jdshipin.com/Voac4
明珠台,http://r.jdshipin.com/jUx8K
华丽翡翠台,http://r.jdshipin.com/thuYX
TVB星河,http://r.jdshipin.com/sXuuD
ViuTV,http://r.jdshipin.com/vSJvl
HOY TV,http://r.jdshipin.com/sFw4S
广东体育,http://r.jdshipin.com/LiYdg
广东珠江,http://r.jdshipin.com/sE5vO
TVB Plus,http://r.jdshipin.com/ndGgS
翡翠台,http://r.jdshipin.com/62WM7
ViuTV,http://r.jdshipin.com/TcKr2
广州综合,http://r.jdshipin.com/iR6Gq
广州综合,http://r.jdshipin.com/snhya
海峡卫视,http://r.jdshipin.com/WtYt3
珠江卫视,http://iptv.4666888.xyz/iptv2A.php?id=19
广州南国都市,http://r.jdshipin.com/nWaZO
明珠台,http://iptv.4666888.xyz/iptv2A.php?id=29
美亚电影,http://iptv.4666888.xyz/iptv2A.php?id=30
翡翠台,http://iptv.4666888.xyz/iptv2A.php?id=34
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45
凤凰中文,http://cdn6.163189.xyz/163189/fhzw
凤凰资讯,http://cdn6.163189.xyz/163189/fhzx
凤凰香港,http://cdn6.163189.xyz/163189/fhhk
澳门卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=as
澳视澳门,http://php.jdshipin.com:8880/TVOD/iptv.php?id=asam
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
星空国际,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
华丽翡翠,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
纬来精采台,http://61.221.215.25:8800/hls/48/index.m3u8
TVBS新闻台,http://61.221.215.25:8800/hls/9/index.m3u8
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
ELEVEN体育1,https://stream1.freetv.fun/eltaai-er-da-ti-yu--1--wj-1.ctv
ASTRO AOD,http://cdn9.163189.xyz/smt1.1.php?id=Aodhd
ELEVEN体育2,https://stream1.freetv.fun/eltaai-er-da-ti-yu--2--wj-1.ctv
ELEVEN体育3,https://stream1.freetv.fun/eltaai-er-da-ti-yu--3--wj-1.ctv
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
韩国电影1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
翡翠台,http://cdn6.163189.xyz/163189/fct4k
韩国电影2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
RTHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
翡翠台北美版,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j1
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
八度空间,https://cdn6.163189.xyz/163189/8tv
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
CH5,https://cdn6.163189.xyz/163189/ch5
CHU,https://cdn6.163189.xyz/163189/chu
CH8,https://cdn6.163189.xyz/163189/ch8
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
天映频道,http://php.jdshipin.com:8880/smt.php?id=Celestial
Astro AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod
千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2
亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
NOW NEWS,http://cdn.163189.xyz/163189/now
无线新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw
澳视卫星,https://cdn6.163189.xyz/163189/as
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门综艺,http://cdn6.163189.xyz/163189/amzy
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee



香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
翡翠剧集台,https://6.cdn.loc.cc/163189.php?id=tvbd

八度空间,http://cdn6.163189.xyz/163189/8tv
八度空间,http://smt.1678520.xyz/smt3.2.3.php?id=TV8

CH5,http://cdn6.163189.xyz/163189/ch5
CH8,http://cdn6.163189.xyz/163189/ch8
CHU,http://cdn6.163189.xyz/163189/chu
龙华电影,http://cdn8.163189.xyz/163189/lhdy

龙华经典,http://cdn8.163189.xyz/163189/lhjd

龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华洋片,http://cdn8.163189.xyz/163189/lhyp
华丽翡翠,http://o11.163189.xyz/stream/live/hlt/
华丽翡翠,http://o11.163189.xyz/stream/live/jade/
AOD,http://o11.163189.xyz/stream/live/aod/
AEC,http://o11.163189.xyz/stream/live/aec/
欢喜台,http://o11.163189.xyz/stream/live/hxt/
爱奇艺,http://o11.163189.xyz/stream/live/iqiyi/
爱奇艺,http://smt.1678520.xyz/smt3.2.3.php?id=Qiyi
天映频道,http://o11.163189.xyz/stream/live/typd/
天映频道,http://smt.1678520.xyz/smt3.2.3.php?id=Celestial
天映经典,http://o11.163189.xyz/stream/live/ccm/
天映经典,http://smt.1678520.xyz/smt3.2.3.php?id=Celestial2
TVB星河,http://o11.163189.xyz/stream/live/tvbxh/
TVB星河,http://smt.1678520.xyz/smt3.2.3.php?id=Xinhe
TVB星河,https://smt.1678520.xyz/smt3.2.1.php?id=Xinhe
千禧经典,http://o11.163189.xyz/stream/live/tvbc/

赞助获取,https://cloud.7so.top/f/rR7AS2/zz.mp4
会员密码,https://pan.ymxx.net/f/oZjSY/zs.mp4
Q:1243324831,https://chuxinya.top/f/3QZli2/zs.mp4
播放卡顿,https://cloud.7so.top/f/rR7AS2/zz.mp4
切换线路,https://cloud.7so.top/f/rR7AS2/zz.mp4
超时设置,https://cloud.7so.top/f/rR7AS2/zz.mp4
30S 最佳,https://cloud.7so.top/f/rR7AS2/zz.mp4



💎港🇭🇰2台💎O,#genre#

重温经典,http://8.138.7.223/tv/cwjd.php
重温经典,http://ls.livcv.top/proxy/cibn/xgwm.php?id=13&token=93c7f6178a90895fc8028a8fd7d98b5a
重温经典,http://ls.livcv.top/proxy/cibn/xgwm.php?id=12&token=93c7f6178a90895fc8028a8fd7d98b5a

凤凰中文,https://cdn6.163189.xyz/163189/fhzw
凤凰资讯,https://cdn6.163189.xyz/163189/fhzx
凤凰香港,https://cdn6.163189.xyz/163189/fhhk



TVB Plus,https://o11.163189.xyz/stream/tvb/tvbp/
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
无线新闻台,https://cdn6.101.qzz.io/163189/wxxw
NOW新闻,https://cdn.163189.xyz/163189/now
ViuTV,https://cdn.163189.xyz/163189/viu
华丽翡翠台,https://o11.163189.xyz/stream/live/hlt/
Astro AOD,https://o11.163189.xyz/stream/live/aod/



凤凰电影,http://39.107.120.164:8080/live/diyp_fhdy.m3u8
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
星空音乐,http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8

PopC,http://mytvsuper.webn.cc:2052/stream/mytv/popc/master.m3u8?u=yhy&p=447c04d6fbd1b6db532939627946d3ee4532fbe69a842ccfe439df51e0fff326

PopC电影,http://tl.061833.xyz/tl/popc
寰宇新聞台湾,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUdt63uRz89giBm7SDjL0rvx6mPFYFBkkZvn9WFnIWrnrmw-PJg94VdaIFjhKLLslS3hVgt8K1Gxhccp_R67ZRq_HQNtWBy3po4j7bv2IwqnZT9T8D5Ef3z7y9ybvoYR_r9iPLH8ejARDMhF9S1XKesCvpRSuc2dxQIegka38FuTXru3e7plTyOLICLjP8wL2__-kVV5BF8U8VV7BewaGHGdqMycRKCnq0nX0iQk4S_Kk.m3u8?u=1756878715
寰宇新聞,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUrjtaa4Sm6Zqst6X8-oz1Y-yX5WxfP9t3MAsEacmoHMAATkf95hBijDFAQIps_CljrY7cfUCax36RsGU9vHMakaqNys8flpfoZ32z0eID0KJ2STPZ2GH5xPG1alwz1Hp62UTKJuAYloprj_uyKumLdGq2pfUc7NXdljnUnLj3LSgPR9bjDEehNM6ZhUDcIxp6k6StsTsgfCFcB27k567Ffg.m3u8?u=1756878715

中天新闻台,http://222.128.55.152:9080/live/fc.m3u8
年代新闻台,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUaB2MBpZJIecyktt2dzKZQvzDmsGPRsuRU2uKtozBIbVuj3nQ76zeQNSfvlqaCO74L1hE9YA3539hcp4FLk3RsP67gciU6sMI9_Ho3bTvoNl5lAWH0RAIF53EiwGIB1btqj1CJWfr7pdC0PMT5nku57JdhxBU8vjD_Be8N6lFdkCGP61-QcU2SJ38Xv_HOGSnGTLVAVAzlWXdVwjiDGte9w.m3u8?u=1756878715
TVB功夫台国语,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUUozK_Ksd89ERNm_NAUBu16A4cLsQI1PSl_5O77xEGGMmoK1bKIfd0W4-XoUhk6g_-ClaZeD2_uCh9wtZv6_R4uWrm16gDPabQzEbvP6BDrW5fAMXEZSo7mskImOREoRzvDErR7f-q5ehFokKtLzXSuhiIzfSwyf7_iQTUCMbZFCRNozz0s2AKITmI_p6n22XFW5nB2Mkc4-1QtOYifle-b2c6jMYQtcuF76Wx0xGqsk.m3u8?u=1756878715

TVB功夫台,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUUozK_Ksd89ERNm_NAUBu1-2KloEDbSnxQMhdxYThJ_6LbsKyNNJMwXn-v4ExhSVYAYpe90fGSiM5BW53IHKkDMMGREPxHKV30dVCx7Y9MdzaMQBGvniPzTaiAUAW5zJNvjWtXvkW_dDeVfcnSeK3KlxrrwYwNGyVJ0dfij06HLRT2ckA9eUdrDJjji4aBmxo9wE8V6AvQ9yIgsvBD3PXFfdxJIxduTZ-1H2ZjEXj_J8.m3u8?u=1756878715
TVB黃金華劇,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUQjvVFeCCpIIGhOgkDXPg7MYz11wusehbcDMnpOMrO4J2kh0BiRIUI4PSi6oclQQxBEa3LWDPEk4alHzn4Ghlw7Ivy2lTajLtB0MZkQ024TiQMWZE-gnOi7sb615G5YK5_06gn4BIF1FZrDDmX-eioR2qBcLVRM2lcVafyXpNfAaMWuoZ4efura2yNaZy2YbITkWxN4XfxdFxzwV3rMZAdFXeAoMCwMCMdVUt8_zqJN0.m3u8?u=1756878715

TVBS HD,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGs8ZkpFx0ZzZqjEHuo2Itiv4FbhPO_a9MawRpjPFqO5rLG_M9KndZoq4pTwzN5YsgEJPtQiQvRftrRQv-970k7XxHRiAgRok3wpXwm44QOjCzi60kzyU72IA4XMGV3cpwLP3xveQPxQs8SaUOt3zoRLh8D8S5aZxUG9GDpjglkotL29bTkgAdSn-34M4Uk3vu3wSJU4wqvjtykbUdu1UOSQ.m3u8?u=1757123819

